x,t,u
0.47474748,0.4,0.40980986174471895
0.53535354,0.1,0.22581751358100888
0.14141414,0.4,0.18455705119777768
0.23232323,0.4,0.40988556102429274
0.09090909,0.2,0.022668680020376603
0.74747473,0.6,0.6220282768121896
0.90909094,0.6,0.3928597817274025
0.8484849,0.0,0.9893198699783989
0.5050505,0.7,0.43699638614458025
0.5555556,0.7,0.48563624498550684
0.09090909,0.9,0.122209489312083
0.7676768,0.7,0.5690749210270842
0.24242425,0.2,0.48701178562759073
0.54545456,0.6,0.5219125762022274
0.02020202,0.2,-0.005563242886515679
0.26262626,0.6,0.4781609041950251
0.28282827,0.5,0.5077039040696272
0.5252525,0.9,0.5202395796995896
0.5959596,0.5,0.5166685623028975
0.37373737,0.0,0.9889828768885801
0.33333334,0.6,0.425769523966261
0.37373737,0.4,0.5330253887634712
0.18181819,0.5,0.3257515015163044
0.42424244,0.4,0.4834968542188308
0.93939394,0.4,0.35312778509551546
0.44444445,0.2,0.6341710205663144
0.54545456,0.4,0.5016380104682695
0.65656567,0.2,0.6637929910850037
0.1919192,0.8,0.28761763101146554
0.8484849,0.5,0.5354191812786002
0.17171717,0.3,0.18025384312138376
0.8080808,0.5,0.691836002892037
0.2020202,0.6,0.2733579560732988
0.35353535,0.1,0.8184826271968582
0.7979798,0.1,0.8555651274298086
0.14141414,0.8,0.22471001908534627
0.35353535,0.4,0.5656447462820292
0.02020202,0.1,-0.0006745473906795658
0.46464646,0.6,0.5927005870359913
0.060606062,0.4,0.0420344981925727
0.33333334,0.0,1.2422328277835943
0.24242425,0.5,0.3260439881009041
0.0,0.9,-0.006414980593409144
0.24242425,0.0,0.35020325226398663
0.64646465,0.5,0.528028591139565
0.25252524,0.9,0.33480836106700756
0.04040404,0.4,0.025563448284422006
0.5858586,0.2,0.3674748111946838
0.030303031,0.7,0.033239414010503406
0.21212122,0.3,0.31938682851218214
0.7070707,0.1,0.7664007925573293
0.82828283,0.5,0.7476932040000464
0.22222222,0.8,0.2990964589616793
0.6969697,0.2,0.8825097009852659
0.8080808,0.6,0.6901797931028244
0.93939394,0.2,0.4602775723759524
0.8888889,0.3,0.7660683274669676
0.83838385,0.0,0.8811848017784762
0.86868685,0.7,0.5755913187308233
0.64646465,0.9,0.7127263921999063
0.61616164,0.1,0.4544160662118276
0.27272728,0.8,0.36467278319428215
0.02020202,0.5,0.009107164666523768
0.02020202,0.4,0.0015449614217817246
